Iteration;Oil_Price_USD;Sanctions_Years;RUB_EUR;Industrial_Growth_pct;Win_Rate_pct;CAPEX_Overrun;Revenue_M_EUR_yr;NPV_M_EUR;ROI_5yr_pct;Payback_Years
915;68.2847;2.7026;135.6467;4.0755;59.8064;0.8;1.2129;-9.8844;-49.4641;9.894
916;75.0224;6.0613;79.7639;2.6502;39.8575;1.3479;0.8402;-24.1291;-79.2225;24.0645
917;80.9421;3.1548;75.8947;4.3437;48.0032;1.1898;1.5483;-16.0612;-56.624;11.5271
918;73.359;1.2127;106.4085;4.8252;72.8113;0.8;2.1801;-3.6497;-9.1631;5.5044
919;61.9642;8.0732;77.141;4.098;51.1632;0.859;0.9698;-12.6784;-62.3657;13.2858
920;73.4936;2.5077;83.7966;3.9243;67.7118;0.8;1.9492;-5.0117;-18.7815;6.1562
921;89.3254;0.9765;109.2529;2.1809;47.6684;1.0907;1.5199;-14.1447;-53.5482;10.7639
922;51.5227;2.8732;60.0;5.1059;73.2346;0.8987;2.73;-2.7231;1.2568;4.9379
923;72.3935;2.8626;150.7729;1.7133;36.9323;1.0048;0.6159;-17.8766;-79.5694;24.4731
924;57.3978;3.8003;101.097;4.6466;66.9205;1.4147;1.3882;-22.3155;-67.2904;15.2861
925;91.5108;7.6991;72.3799;1.9013;56.7862;1.3349;1.1546;-22.4354;-71.1686;17.3422
926;42.5826;7.1655;77.545;4.6758;45.1413;0.8257;0.7355;-13.7028;-70.3074;16.8392
927;59.9394;3.9903;128.1347;4.5908;79.814;1.0959;1.2258;-16.2957;-62.7163;13.4107
928;76.7898;3.741;116.214;5.205;62.9755;1.4411;1.4236;-22.1488;-67.073;15.1851
929;98.1794;4.5602;141.4386;5.8934;73.5284;0.8328;1.2563;-10.6471;-49.7149;9.9433
930;68.8165;2.9046;84.3087;6.1714;64.2014;1.2136;1.9464;-14.198;-46.5403;9.3528
931;60.0064;1.6133;107.6964;2.1849;40.2567;0.9669;0.9391;-15.4776;-67.624;15.4436
932;103.8608;7.9896;111.2536;4.5127;66.4482;0.8285;1.0464;-11.3499;-57.8991;11.8762
933;43.9357;2.6057;118.9838;7.6164;60.3549;1.3537;1.2692;-21.4198;-68.7468;15.9984
934;30.4215;2.6707;132.554;4.7787;53.3016;0.9179;1.0022;-13.8387;-63.6059;13.7385
935;77.9203;4.077;83.5842;3.353;65.097;0.9705;1.6864;-10.365;-42.0818;8.6329
936;60.963;4.1856;97.1861;4.4804;75.522;0.9315;1.5887;-10.9709;-43.1472;8.7946
937;51.6178;1.1617;85.8527;4.0245;49.6025;1.2345;1.5655;-17.2971;-57.7303;11.8288
938;82.7504;2.3745;98.6933;2.8353;78.1401;1.2174;2.1022;-14.1407;-42.4372;8.6862
939;74.3884;3.5694;119.078;5.9037;46.2572;0.8621;1.0325;-12.0942;-60.0793;12.5248
940;59.8466;5.4139;66.1326;5.4765;85.0712;1.0235;2.4207;-6.7226;-21.159;6.3419
941;46.9545;2.8291;131.9619;2.5982;82.5604;1.0765;1.5011;-14.9099;-53.5204;10.7574
942;85.7042;3.8057;75.2168;4.4601;70.2801;1.2154;2.315;-11.2434;-36.5113;7.8754
943;81.7036;4.5745;92.6036;3.7503;67.8034;0.8856;1.8626;-8.1613;-29.891;7.1318
944;68.2148;7.2781;136.4769;2.1976;54.0773;1.3185;0.799;-23.7838;-79.8003;24.7528
945;103.2395;3.3055;108.5458;2.4778;70.8504;1.1769;1.8271;-14.0627;-48.2528;9.6624
946;50.7385;2.281;108.8589;2.7011;39.3197;0.827;0.8645;-12.797;-65.1572;14.3502
947;42.5405;4.1722;74.4415;4.5124;63.8574;1.1018;1.6773;-14.0787;-49.2561;9.8534
948;57.5457;5.896;77.0264;3.9131;60.67;1.1028;1.3858;-15.3902;-58.1133;11.937
949;69.1795;2.1153;126.5306;3.1612;43.7306;0.8678;0.9041;-13.3145;-65.2725;14.3978
950;74.3801;3.8147;86.3047;4.0122;61.1751;1.089;1.5806;-13.9028;-51.6201;10.3349
951;65.6578;1.1499;88.362;5.7213;70.0088;1.0005;2.5034;-6.0973;-16.5943;5.9948
952;76.337;1.3928;127.2506;5.135;63.7818;0.8;1.4887;-7.6137;-37.9716;8.0608
953;47.4723;4.1362;76.9143;6.1028;77.013;0.8;1.8088;-5.7932;-24.634;6.6343
954;95.9878;3.1685;106.9626;4.2575;64.5738;1.5066;1.6943;-22.6733;-62.5119;13.3376
955;68.5213;6.7906;101.0785;7.0038;31.1216;0.9755;0.5186;-17.971;-82.2778;28.2133
956;90.1113;4.8564;99.9329;5.1221;70.1562;1.0218;1.7673;-10.841;-42.3503;8.6731
957;76.1691;3.9739;87.8439;3.8666;76.2141;0.8144;2.0151;-4.9902;-17.5237;6.0624
958;78.2216;3.7253;86.5054;4.7394;78.6433;0.8872;2.4258;-4.0282;-8.8597;5.486
959;80.2558;4.2179;76.3692;2.7279;57.3468;1.5429;1.5959;-23.1854;-65.5221;14.502
960;78.0588;1.48;112.8248;4.1407;64.5213;1.6219;1.8659;-23.6204;-61.652;13.0385
961;81.569;7.3299;84.6168;5.245;62.061;0.8;1.1854;-10.0435;-50.6087;10.1232
962;93.9247;9.6641;127.4031;5.5175;35.8921;1.0116;0.3986;-19.5067;-86.8639;38.063
963;73.5374;2.5761;94.5408;3.9848;64.1758;1.453;1.867;-20.1142;-57.1685;11.6736
964;82.7621;2.1909;76.7503;8.7008;59.7948;1.0404;2.3609;-9.2431;-24.3588;6.6102
965;68.3848;2.3466;94.2279;4.3417;68.0067;1.1466;1.9569;-12.6225;-43.1107;8.789
966;95.9221;5.2522;90.2385;2.0824;76.4314;0.9667;1.7511;-9.6713;-39.6163;8.2804
967;57.8249;5.2551;128.6951;6.4199;61.9742;1.1086;0.989;-18.1942;-70.261;16.813
968;102.4169;6.8199;91.1877;5.5107;76.9834;1.3352;1.5908;-19.4704;-60.2879;12.5906
969;69.2772;5.9375;93.3278;4.9475;66.7099;1.11;1.6123;-14.4864;-51.5822;10.3268
970;44.246;3.9506;142.317;3.9026;67.3;0.8;0.9393;-11.6301;-60.8613;12.7751
971;72.3059;4.926;113.5493;5.19;80.507;0.8815;1.3222;-10.7833;-50.0028;10.0006
972;57.7411;5.4471;151.5396;7.0285;74.1307;1.1673;0.8465;-20.1822;-75.8272;20.6844
973;85.1316;4.3076;136.9932;4.9024;47.8452;0.9865;0.7722;-16.5884;-73.9093;19.1639
974;58.2528;4.095;80.1083;2.3949;63.6465;0.8967;1.4137;-11.0875;-47.446;9.514
975;61.9687;5.1419;128.0804;-0.58;75.3175;0.8041;0.8579;-12.3383;-64.4366;14.0594
976;35.9883;4.5752;146.4225;5.1768;87.7936;0.8193;1.0101;-11.2129;-58.9018;12.166
977;61.8585;5.134;146.6976;3.1211;64.5118;0.8667;0.7583;-14.0839;-70.8361;17.1445
978;30.0;4.926;128.021;4.4504;52.3826;1.0957;0.6368;-20.0158;-80.6266;25.8086
979;41.4897;5.6787;127.3642;3.3864;72.7028;0.9017;0.7964;-14.4775;-70.5594;16.9833
980;83.6875;5.1262;92.7127;3.2786;38.9437;1.0362;0.7838;-17.6941;-74.7871;19.8312
981;84.1444;4.3487;81.1115;3.4521;70.0462;1.032;1.8597;-10.1881;-39.9329;8.324
982;77.6582;5.3999;91.5711;3.5877;71.48;1.1662;1.4284;-16.3689;-59.1727;12.2467
983;52.5944;3.9494;65.955;5.7644;47.8283;0.8484;2.1672;-4.9106;-14.8534;5.8722
984;69.1412;2.8958;139.8918;5.4605;58.1356;1.3817;1.0216;-23.4889;-75.3535;20.2869
985;69.9352;0.6835;93.1627;2.788;38.1539;0.8;1.1885;-10.0329;-50.4791;10.0967
986;49.1494;4.5905;138.1034;2.9924;66.7095;0.937;0.9504;-14.5824;-66.1872;14.7873
987;97.0612;4.7826;73.5007;5.1687;41.2088;0.9186;1.2339;-12.0695;-55.2225;11.1663
988;85.7925;8.6366;131.0824;6.1788;50.5004;0.8539;0.515;-15.4728;-79.8953;24.8698
989;66.0226;3.4837;88.3627;6.1557;50.5704;0.8;1.4605;-8.6037;-39.1448;8.2162
990;70.4839;3.6525;72.5356;3.0956;55.2613;1.2747;1.7846;-16.5467;-53.3308;10.7137
991;73.7509;2.6892;150.1973;6.084;60.2841;1.1804;1.0839;-18.5599;-69.3937;16.3365
992;33.2488;1.7943;131.8939;1.9356;70.1778;1.1049;1.1987;-16.4304;-63.8354;13.8257
993;65.5508;6.113;105.4375;4.2957;58.2751;0.8648;0.931;-13.0811;-64.1157;13.9337
994;57.7243;2.9351;100.8521;5.3305;33.0998;0.9038;0.8599;-14.1221;-68.2866;15.7662
995;51.9708;4.9002;111.6141;1.4818;73.6927;0.935;1.1029;-13.4455;-60.6803;12.7163
996;64.9402;5.4433;104.986;7.7393;69.3354;0.9532;1.2926;-12.464;-54.7972;11.0612
997;102.3584;4.0702;82.0313;6.59;72.7804;1.1724;2.299;-11.1567;-34.6333;7.6492
998;81.5352;7.1325;90.2115;5.5705;71.6458;0.9058;1.2894;-11.6182;-52.5501;10.5374
999;59.7188;3.9183;163.2609;3.1525;93.9069;0.8425;1.1564;-11.1194;-54.2489;10.9287
1000;80.3065;3.1041;195.0409;4.4978;78.952;1.0298;0.9722;-16.4642;-68.5289;15.8876
1001;95.1884;7.3704;147.7966;5.7856;52.0025;1.0085;0.5505;-18.5167;-81.8046;27.4795
1002;86.6434;6.9659;112.6996;2.916;52.7134;1.1059;0.7549;-19.6473;-77.2475;21.9756
1003;71.0733;2.4738;91.9029;4.3293;56.2246;1.3202;1.5108;-19.7619;-61.8528;13.1071
1004;58.3551;1.2852;81.9102;5.9656;63.7232;0.9218;2.8166;-2.7128;1.8481;4.9093
1005;82.568;1.9619;83.2709;2.3581;32.1715;1.2049;1.3144;-18.174;-63.639;13.751
1006;77.0827;3.112;87.0823;5.0986;27.2119;1.0288;0.7966;-17.3581;-74.19;19.3724
1007;86.1135;8.6418;171.222;1.9678;63.8273;1.2274;0.4627;-23.9059;-87.4339;39.7896
1008;81.4331;4.5816;157.0777;3.1842;69.717;1.2794;1.0456;-21.4696;-72.7596;18.3551
1009;88.8919;3.5441;120.5108;3.8431;36.1135;0.8595;0.7516;-14.122;-70.8516;17.1536
1010;60.3658;7.2796;78.6507;5.3703;80.8772;1.4857;1.7208;-21.9902;-61.3916;12.9505
1011;93.7131;3.9695;125.0151;3.5488;43.5111;1.0369;0.9866;-16.5148;-68.284;15.7649
1012;73.5568;3.2519;94.209;4.7883;79.6795;0.8;2.148;-4.1296;-10.4999;5.5866
1013;107.3547;8.0229;60.0;3.5692;55.5373;0.8;1.6834;-7.3382;-29.8581;7.1284
1014;57.5946;6.8366;107.4414;3.8041;65.1877;1.3426;0.9624;-23.2728;-76.1057;20.9255
1015;101.2473;6.7757;81.0197;6.476;69.5466;1.3007;1.5191;-18.6631;-61.068;12.8429
1016;73.5624;4.305;81.7084;2.8747;52.2511;1.2452;1.2688;-19.3569;-66.0359;14.7214
1017;58.2745;6.258;93.9317;5.7387;52.7871;0.8974;0.9029;-14.0378;-66.4645;14.9096
1018;61.2901;2.5639;88.2867;4.5984;44.4571;0.928;1.5264;-10.5597;-45.171;9.1193
1019;64.2337;4.6726;99.1472;3.7367;41.4038;0.8;1.1445;-10.1901;-52.3129;10.485
1020;77.635;8.9635;97.9628;2.7737;37.34;0.9433;0.4764;-17.6021;-83.167;29.7036
1021;79.411;3.1333;62.5657;2.8806;51.8561;1.0347;1.9086;-11.1067;-38.5155;8.1321
1022;59.6734;6.302;146.2386;3.492;77.9042;1.3499;0.7895;-24.4157;-80.505;25.6476
1023;69.5616;4.1791;78.2044;4.3749;50.9225;0.9464;1.6698;-9.7053;-41.1876;8.5016
1024;108.5609;1.4723;78.8124;5.5053;90.7518;0.9354;3.902;5.2191;39.0441;3.596
1025;101.0958;6.0302;92.1145;4.1496;53.412;1.0596;1.3764;-14.1209;-56.699;11.5471
1026;77.8538;2.5009;97.328;4.25;23.9919;1.1854;0.6377;-21.7054;-82.0694;27.8852
1027;70.6841;5.0495;144.0147;4.474;83.6462;1.3642;1.0612;-22.9906;-74.0711;19.2835
1028;72.1606;1.9264;106.9676;5.3152;72.776;0.8695;2.0976;-5.5973;-19.5817;6.2175
1029;81.0433;8.1203;115.2135;5.5672;71.693;0.9664;0.9765;-15.0581;-66.3193;14.8453
1030;51.5897;3.137;107.1044;2.5196;33.9498;1.0278;0.6598;-18.452;-78.5994;23.3638
1031;65.3672;2.8192;105.9572;4.1769;51.6523;0.9481;1.2905;-12.827;-54.6307;11.0207
1032;39.9655;2.2513;108.0509;6.4411;64.6375;0.8833;1.457;-9.9247;-45.0178;9.0939
1033;77.186;8.105;61.6817;2.6258;85.3063;0.9499;1.7798;-9.3491;-37.5449;8.0058
1034;81.6495;5.623;93.9432;4.7115;65.2702;0.8;1.2913;-10.0117;-46.1965;9.2931
1035;61.3026;5.8552;133.7183;4.3437;41.3818;0.8858;0.4874;-16.1157;-81.6595;27.2621
1036;98.3318;4.2303;200.0;3.75;30.2898;0.8;0.3489;-15.3279;-85.4643;34.398
1037;47.9362;4.0898;74.0021;6.9862;86.1661;1.0024;2.6096;-5.0559;-13.2231;5.7619
1038;43.6413;2.1165;111.1566;4.6553;58.668;0.9247;1.9149;-8.4749;-30.969;7.2431
1039;74.0401;4.5898;86.6961;6.8667;71.1286;0.8966;1.7541;-8.9899;-34.7903;7.6676
1040;88.8478;2.9216;166.848;4.6084;67.6742;1.0032;1.0687;-15.2267;-64.4898;14.0805
1041;100.3107;8.7672;71.2877;5.2904;41.7324;0.8;1.0035;-11.3815;-58.1887;11.9585
1042;61.7401;6.322;116.9101;3.7342;36.7634;0.9386;0.5409;-17.4486;-80.7916;26.0303
1043;89.4163;3.7521;70.3419;3.7509;33.5766;1.0397;1.2195;-14.6987;-60.9015;12.7882
1044;69.3068;2.3959;92.3447;5.214;60.345;1.2153;1.6901;-16.2865;-53.6429;10.7858
1045;66.8927;6.2217;99.1458;5.2415;44.7926;1.1296;0.7156;-20.3245;-78.884;23.6787
1046;85.9059;2.2026;130.6593;5.497;36.3222;1.2893;1.0405;-21.2963;-73.0993;18.5869
1047;81.7418;2.6205;76.392;5.165;78.1273;0.8;2.9448;0.7815;22.6995;4.075
1048;41.6249;2.7413;118.0391;2.5954;66.6009;1.2328;1.4114;-18.0016;-61.8388;13.1023
1049;96.5777;4.5717;100.4705;3.3904;60.5384;1.0616;1.2601;-15.4261;-60.4325;12.6366
1050;94.8416;6.2369;107.0578;5.8749;55.799;0.8982;1.2372;-11.8977;-54.0852;10.8897
1051;58.7399;3.2474;127.0719;1.6623;85.7487;1.0219;1.5335;-12.9475;-49.9777;9.9955
1052;77.1245;1.9181;72.5685;5.0389;58.8025;1.8684;2.5637;-24.2328;-54.2629;10.932
1053;78.8925;4.0327;122.4642;4.4322;79.3073;1.0295;1.4526;-13.9974;-52.9665;10.6307
1054;74.6921;5.9072;86.7425;5.8744;42.0958;1.0162;0.8555;-16.8418;-71.9387;17.8181
1055;60.0945;2.7945;131.5173;5.2249;53.8296;1.1875;1.1096;-19.3192;-68.8508;16.0518
1056;57.9108;2.7854;108.7237;3.604;75.504;0.9572;1.6387;-10.7661;-42.9322;8.7615
1057;69.54;8.1267;94.8966;3.536;47.5374;0.8534;0.6069;-14.9766;-76.2961;21.0936
1058;91.1091;8.2539;86.2857;3.8158;55.9462;1.3242;0.9246;-23.0968;-76.7266;21.4837
1059;79.7848;9.2037;122.8537;5.4701;62.7673;0.8;0.7154;-13.1465;-70.1902;16.773
1060;63.3289;6.4236;137.0585;1.1467;60.0888;1.0087;0.707;-17.4277;-76.6355;21.4
1061;83.8906;2.6141;87.5279;4.8361;65.3273;0.9871;2.4528;-6.6804;-17.1748;6.0368
1062;30.0;2.7438;75.333;3.2754;70.1531;0.8465;1.8772;-6.4263;-26.0823;6.7643
1063;90.6778;3.3762;118.9523;4.8863;83.1015;0.8;1.9139;-5.3923;-20.2528;6.2698
1064;38.6852;3.2662;69.619;5.1167;76.937;0.9748;3.3039;0.1641;12.9757;4.4257
1065;63.4761;8.2997;72.1532;2.1065;65.4643;1.076;1.0702;-16.6207;-66.847;15.0816
1066;49.8459;6.2548;76.6688;4.2597;44.6981;1.2331;0.8369;-21.6004;-77.3767;22.1011
1067;46.6957;5.7159;90.1349;4.8334;34.8823;0.857;0.6142;-14.9212;-76.1124;20.9313
1068;90.8949;2.6016;71.5994;4.7319;25.189;0.8548;1.193;-11.2578;-53.4783;10.7477
1069;61.5814;7.5471;61.5882;4.4167;40.9576;1.3569;0.9364;-23.6572;-76.9974;21.7367
1070;76.2371;6.6167;75.2871;2.7687;58.4379;0.9107;1.2329;-12.2873;-54.871;11.0794
1071;69.1554;2.4714;117.4237;2.9971;59.3379;0.9354;1.226;-12.8413;-56.3101;11.4443
1072;78.5867;7.073;72.7686;2.5329;53.5132;1.276;1.1149;-20.7694;-70.8771;17.1686
1073;71.3828;3.0433;91.845;5.4311;59.6322;0.8;2.3475;-2.5541;-2.1877;5.1118
1074;46.9061;1.8859;162.6897;4.4266;57.2267;0.8;0.8604;-11.9979;-64.1504;13.9471
1075;87.9328;5.2228;98.7782;4.5224;72.6648;1.321;1.6637;-19.0797;-58.0185;11.91
1076;61.1124;5.2019;108.9406;2.0418;73.3028;0.8866;1.1134;-12.2187;-58.1434;11.9455
1077;41.9815;2.0015;78.9378;4.5496;60.0485;0.8987;1.8952;-8.154;-29.7052;7.1129
1078;62.2939;3.2697;171.7498;5.5505;73.8253;0.914;1.0675;-13.0823;-61.0686;12.8431
1079;97.0137;9.3087;87.3433;1.8372;78.5741;0.938;1.0205;-13.9745;-63.7342;13.7871
1080;85.304;5.3756;94.4569;3.7969;75.3489;0.9122;1.4788;-10.7758;-45.9632;9.253
1081;63.7243;5.7633;138.9946;2.2445;50.6224;1.0289;0.7431;-17.8889;-75.9269;20.7701
1082;63.7134;2.7487;95.5583;3.9696;44.8792;1.2847;1.099;-21.2112;-71.4849;17.5346
1083;64.2106;1.8679;101.2044;3.2485;66.394;0.8515;2.1798;-5.2305;-14.6729;5.8598
1084;107.3815;3.0656;93.2;5.1714;81.3993;0.8885;2.5187;-3.9305;-5.5077;5.2914
1085;76.8748;2.9313;93.3599;4.8539;71.5011;1.0064;1.904;-10.2658;-36.9401;7.929
1086;77.7407;2.8602;109.7051;6.5373;79.4421;1.3693;2.0347;-16.8998;-50.4686;10.0946
1087;88.5451;2.6396;114.8246;4.5189;66.377;0.9426;1.604;-10.4071;-43.2789;8.8151
1088;74.2982;4.6822;85.1452;5.1077;48.7495;0.8354;1.6291;-8.0155;-35.0014;7.6925
1089;65.3372;3.3156;82.5703;3.7634;56.8541;0.8;1.5651;-8.0034;-34.7895;7.6675
1090;66.4657;6.5435;85.8744;2.9454;41.5864;0.8588;0.8944;-13.253;-65.2864;14.4036
1091;68.7112;2.5902;70.4467;5.8521;46.2112;0.8407;2.3177;-3.8645;-8.1044;5.441
1092;69.33;4.0332;67.1926;6.4649;30.036;0.8;1.0041;-11.1942;-58.1608;11.9505
1093;83.0973;1.0695;107.7121;5.6585;43.1481;1.0142;1.325;-13.529;-56.4499;11.481
1094;70.935;4.129;126.4465;4.7968;57.7648;0.9488;1.2017;-13.1033;-57.779;11.8424
1095;83.1875;1.6516;124.329;3.1389;16.1837;1.33;0.3789;-26.5967;-90.5042;50.0
1096;68.5471;8.7829;60.0;6.3124;41.1136;1.044;0.9321;-17.0991;-70.241;16.8016
1097;71.4154;6.2683;94.0573;5.4693;48.8553;1.2235;0.8895;-21.1504;-75.7671;20.6331
1098;34.0324;4.177;75.9175;7.6373;59.6566;0.9663;1.5774;-11.5886;-45.5866;9.1889
1099;86.4939;1.934;103.6588;2.8684;77.9711;0.8389;2.7267;-2.5051;8.3458;4.6149
1100;76.2368;4.794;90.0815;5.8938;72.9493;1.1318;1.7269;-14.1588;-49.1384;9.8306
1101;87.9642;5.9947;115.9487;5.4237;58.3401;0.8;0.9258;-11.4705;-61.4232;12.9612
1102;30.0;2.6283;99.5223;4.087;58.1571;1.2605;1.417;-18.5578;-62.5286;13.3435
1103;107.5907;4.6414;62.2507;6.6458;69.8485;0.8611;2.7986;-0.3131;8.3376;4.6152
1104;67.4874;6.485;78.5236;5.2035;47.5751;1.1596;1.3354;-17.411;-61.6136;13.0255
1105;89.9473;6.0742;100.1447;3.1947;47.8696;1.0782;0.9342;-18.0991;-71.1169;17.3112
1106;51.2817;6.3805;102.2783;4.4225;51.4088;0.8235;0.878;-12.2919;-64.4593;14.0684
1107;81.0299;7.1672;70.3689;3.1767;56.8227;1.2739;1.2444;-19.8838;-67.4391;15.3558
1108;51.0385;7.9643;68.1053;3.8972;63.0667;1.4683;1.1048;-24.9749;-74.9196;19.9359
1109;58.7722;3.7125;101.4161;5.6557;86.6994;0.8608;1.8254;-7.0228;-29.3164;7.0738
1110;104.4526;4.6449;70.4042;6.0839;50.51;0.8773;1.8937;-6.704;-28.0496;6.9492
1111;66.5677;6.2689;65.8917;4.9318;76.7993;1.0138;1.8543;-10.8166;-39.0349;8.2014
1112;73.9138;5.5122;89.4684;3.4749;89.1325;1.1895;1.6459;-15.2706;-53.8776;10.8407
1113;85.6612;9.4542;88.505;5.1724;75.7956;1.2775;1.1553;-20.6235;-69.8547;16.5864
1114;78.9223;1.07;80.284;5.6851;80.7259;0.9309;3.167;0.0465;13.4065;4.4089
1115;72.7075;3.4514;83.8673;1.6418;43.2729;1.028;1.1004;-15.1413;-64.3164;14.0121
1116;76.5693;3.0854;100.3465;4.7747;57.9777;0.932;1.7044;-9.4324;-39.0444;8.2027
1117;113.2615;2.996;83.5236;4.3147;67.0666;0.9207;2.2538;-5.3013;-18.4042;6.1278
1118;68.9629;2.7989;101.7831;6.0306;86.9918;0.8991;2.2895;-5.2663;-15.1213;5.8908
1119;73.6198;5.6019;90.9266;5.1785;55.0967;0.8;1.1582;-10.3339;-51.7408;10.3607
1120;88.9118;1.9188;104.2803;5.3265;71.591;1.1884;2.031;-13.4353;-43.0354;8.7774
1121;89.8995;5.8548;124.5518;3.8771;62.1142;1.0206;1.0215;-15.9125;-66.6375;14.9869
1122;91.3665;5.4848;123.3446;4.6025;34.5521;1.3569;0.61;-25.8526;-85.0137;33.3637
1123;81.4971;2.9406;137.9957;6.0155;47.8184;1.1792;1.0168;-19.1539;-71.258;17.3961
1124;49.4259;2.9505;123.3107;4.5027;79.575;0.9231;1.4029;-11.2527;-49.3393;9.8696
1125;99.4018;5.032;106.1454;4.862;72.6695;0.8;1.4648;-8.1765;-38.9659;8.1921
1126;49.3658;6.0231;89.7306;2.2961;53.4854;1.4528;1.1033;-24.4448;-74.6849;19.7511
1127;75.4474;7.134;90.761;4.4972;42.1066;0.8;0.6926;-12.9935;-71.1429;17.3268
1128;56.423;6.8643;80.2965;1.582;38.2892;0.9339;0.6042;-16.4465;-78.4331;23.1837
1129;68.8455;8.4718;100.1133;3.8258;40.5457;0.9368;0.5323;-17.0819;-81.061;26.4005
1130;75.9177;4.7238;119.0468;4.6953;63.2515;0.8786;1.2732;-11.3339;-51.698;10.3515
1131;75.7844;7.5354;83.4088;5.7505;32.6049;0.8434;0.5748;-14.7442;-77.2824;22.0093
1132;77.5946;6.4315;99.0739;3.1013;43.4643;0.8;0.6716;-13.1085;-72.0149;17.8666
1133;99.0468;7.3534;84.4221;5.1605;60.9303;0.8649;1.3936;-10.1633;-46.2928;9.3097
1134;78.1636;1.0255;105.3732;6.8027;76.3094;0.9898;2.4856;-5.7966;-16.2932;5.9732
1135;65.6052;8.4942;87.1669;3.6389;71.3664;1.063;1.0536;-16.4363;-66.9618;15.134
1136;87.3536;4.0831;83.1206;2.2794;78.8257;0.9003;2.0487;-7.4552;-24.1491;6.5919
1137;91.4105;6.3366;84.3672;5.0348;61.3571;0.8994;1.3644;-11.3599;-49.4308;9.8874
1138;47.9031;2.2381;113.4092;2.812;83.0209;0.8118;1.7252;-6.9469;-29.1619;7.0583
1139;80.7532;3.662;97.6103;3.3715;34.6355;1.0341;1.1575;-15.1816;-62.6896;13.4011
1140;82.6211;3.0395;89.8431;5.985;59.7459;1.0097;1.6757;-11.3693;-44.6778;9.038
1141;64.6439;3.1367;106.7534;7.4153;56.534;1.0789;1.4592;-14.1394;-54.9144;11.09
1142;94.7627;2.2109;90.156;3.099;43.6287;0.8974;1.6241;-9.1594;-39.6749;8.2884
1143;67.299;6.406;132.5288;3.4939;77.5241;0.8335;0.8925;-12.5675;-64.3057;14.0078
1144;72.2604;0.9685;78.3906;3.9402;56.1062;0.9961;2.3373;-6.1253;-21.7858;6.3927
1145;66.8847;3.2385;95.4333;3.7783;75.1181;1.1097;1.9079;-12.7964;-42.6907;8.7246
1146;70.2804;2.5353;70.3849;7.4999;53.1862;0.8374;2.3907;-3.4793;-4.8383;5.2542
1147;50.267;4.7723;91.6935;3.8041;42.0993;0.882;0.8699;-13.6338;-67.1264;15.2098
1148;44.0791;2.9573;65.7107;4.0184;54.2278;0.8;1.8222;-6.5657;-24.073;6.5853
1149;98.7011;2.9802;120.512;7.0243;81.5958;0.8;2.0706;-4.7418;-13.726;5.7955
1150;54.7547;4.1669;121.1217;5.465;67.7953;0.8964;1.452;-10.683;-46.0075;9.2605
1151;52.1549;5.1942;121.6579;6.0788;39.9341;0.8451;0.5818;-14.7468;-77.0545;21.7908
1152;31.239;2.1973;100.7244;3.2408;64.9942;1.1736;1.4094;-16.9179;-59.9708;12.4909
1153;58.4987;2.5417;80.2545;3.8047;82.8685;1.006;2.4533;-5.7307;-18.712;6.151
1154;46.1844;2.9229;81.8661;3.0404;48.8751;1.2879;1.3857;-19.4968;-64.1354;13.9413
1155;99.5563;8.6787;146.6008;5.8019;56.7735;1.2905;0.5335;-24.7665;-86.2209;36.2869
1156;88.1767;3.6684;143.1781;6.4379;58.8984;1.003;1.0387;-15.571;-65.4802;14.4844
1157;57.6133;4.836;103.1113;3.7003;55.0999;0.8;0.9586;-11.3675;-60.0575;12.518
1158;110.5438;2.8951;87.9054;4.0536;73.3269;1.0829;2.3162;-8.8425;-28.7053;7.0131
1159;87.6718;4.179;140.798;4.1193;57.8676;1.2571;0.991;-21.4485;-73.7232;19.0282
1160;64.153;1.8268;84.0611;2.2792;71.2705;1.1348;2.2023;-11.4549;-35.3135;7.7296
1161;30.0;1.4084;105.8881;3.5893;67.7106;1.0722;1.6675;-13.2045;-48.1626;9.6455
1162;111.237;4.0562;140.2126;5.7599;84.6386;0.9516;1.5189;-11.3763;-46.7971;9.398
1163;44.9877;3.6763;81.1327;3.2869;70.9877;0.8;1.6732;-7.1991;-30.285;7.1721
1164;40.3828;2.303;123.0359;4.7395;62.608;1.1333;1.2224;-16.9974;-64.0461;13.9067
1165;88.4063;5.4421;113.8988;2.638;67.0715;0.9617;1.233;-13.0308;-57.262;11.6992
1166;113.9155;9.313;99.017;4.384;22.798;1.0644;0.3307;-21.1659;-89.6436;48.2794
1167;94.9169;3.6605;78.008;3.755;66.1323;0.8892;2.0698;-5.6953;-22.4097;6.4441
1168;80.1504;5.0033;83.4344;2.7675;64.7753;1.4916;1.4571;-23.7996;-67.439;15.3558
1169;80.7056;8.4309;107.5045;5.7856;44.6346;1.049;0.7089;-18.4227;-77.4718;22.1944
1170;85.3615;6.6529;70.0589;5.8699;81.202;0.9269;2.0842;-7.0868;-25.0446;6.6706
1171;83.6607;4.0272;103.3226;3.1457;74.2813;0.8;1.5287;-7.5781;-36.306;7.85
1172;75.0614;5.8218;114.4838;4.2757;68.4289;0.8;1.1785;-10.3798;-50.8965;10.1826
1173;71.8756;2.2445;127.929;4.6665;75.761;1.1322;1.5114;-15.4421;-55.5003;11.236
1174;68.8733;4.3039;70.4978;1.8779;65.5631;0.8901;2.0458;-6.6998;-23.3843;6.5261
